9.0003e-06	2.40002e-05	0.00012	0.069234	4	4	0	0	1
8.00006e-06	2.99998e-05	0.00148	0.337899	105	105	0	29	16
1.30003e-05	2.49995e-05	0.000357	0.428656	18	18	0	5	3
6.00051e-06	2.89995e-05	0.004433	0.549477	345	345	0	243	36
5.99958e-06	1.80006e-05	0.000153	0.328626	13	13	0	0	1
1.29994e-05	2.80002e-05	0.000886	0.471106	48	48	0	16	10
6.99982e-06	2.40002e-05	0.0039	0.53477	347	347	0	283	42
6.99982e-06	2.00002e-05	0.000193	0.403492	14	14	0	2	2
8.00006e-06	2.89995e-05	0.001596	0.329955	92	92	0	53	12
6.00051e-06	1.60001e-05	0.000104	0.240941	8	8	0	0	1
6.99982e-06	2.19997e-05	0.000325	0.390527	25	25	0	4	2
6.00051e-06	2.59997e-05	0.006648	0.550926	435	435	0	323	35
5.99958e-06	2.40002e-05	8.09999e-05	0.323243	6	6	0	0	1
9.99961e-06	2.90005e-05	0.000266	0.277439	13	13	0	1	4
1.39996e-05	3.60003e-05	0.002742	0.550675	217	217	0	124	20
9.0003e-06	3.20002e-05	0.002369	0.592263	141	141	0	95	16
9.0003e-06	3.1e-05	0.000558	0.549558	25	25	0	13	12
8.00006e-06	3.1e-05	0.001886	0.554477	105	105	0	68	15
9.0003e-06	2.19997e-05	0.000147	0.196816	6	6	0	0	2
5.99958e-06	1.89999e-05	0.000129	0.247165	9	9	0	1	2
1.00005e-05	2.80002e-05	0.000876	0.542973	59	59	0	29	6
6.00051e-06	2.40002e-05	0.001055	0.55762	84	84	0	40	15
1.00005e-05	2.49995e-05	0.000318	0.124234	16	16	0	3	4
8.00006e-06	2.40002e-05	0.000357999	0.512819	21	21	0	9	6
9.0003e-06	2.89995e-05	0.000124	0.34779	5	5	0	0	1
6.99982e-06	2.29999e-05	0.000638001	0.205262	53	53	0	22	12
8.00006e-06	1.79997e-05	0.000126	0.161977	8	8	0	1	2
