5.00027e-06	2.00002e-05	0.002587	0.549443	60	60	0	50	12
8.00006e-06	2.29999e-05	0.000188001	0.001771	6	6	0	0	2
5.99958e-06	2.10004e-05	0.000136	0.006121	4	4	0	0	2
8.00006e-06	2.59997e-05	0.000743	0.012816	28	28	2	16	10
4.99934e-06	2.20006e-05	0.000193	0.000769	8	8	2	0	4
4.00003e-06	3.5e-05	0.026288	0.506039	2142	2142	270	1532	1428
6.99982e-06	2.59997e-05	0.000325	0.09704	10	10	0	8	5
6.99982e-06	5.39999e-05	0.002488	0.033039	24	24	3	7	10
6.99982e-06	3.60003e-05	0.019662	0.027229	2430	1158	872	84	93
1.09999e-05	3.60003e-05	0.134366	0.09299	11428	11364	2078	6462	2160
5.99958e-06	2.50004e-05	0.000308	0.072149	10	10	0	8	10
5.99958e-06	2.59997e-05	0.001026	0.261319	32	32	0	24	32
7.00075e-06	4.59999e-05	0.353988	0.155858	806208	30213	25347	1347	1090
6.99982e-06	4.50006e-05	0.52902	0.16236	62370	50094	13792	31605	2176
6.00051e-06	2.39993e-05	0.000465	0.022969	12	12	2	0	6
5.99958e-06	2.60007e-05	0.000259999	0.038912	8	8	0	0	8
6.00051e-06	3.1e-05	0.020822	0.006506	6660	1497	644	437	135
6.99982e-06	4.00003e-05	0.007443	0.018403	418	386	106	183	190
6.00051e-06	3.1e-05	0.106453	0.027975	7942	7843	2937	2452	3610
6.99982e-06	3.39998e-05	0.031087	0.035638	2760	2472	742	1209	285
6.99982e-06	2.49995e-05	0.00028	0.001432	8	8	1	0	4
5.00027e-06	3.39998e-05	0.198238	0.039868	18012	17937	6250	6771	4332
5.99958e-06	2.50004e-05	0.000388	0.031742	8	8	0	4	3
8.00006e-06	2.39993e-05	0.00012	0.008244	4	4	0	0	4
5.00027e-06	2.19997e-05	0.000214	0.035598	8	8	0	0	8
6.99982e-06	3.60003e-05	0.415602	0.530031	32832	32832	8254	13061	10944
8.00006e-06	3.20002e-05	0.000625	0.000842	11	11	0	0	1
6.00051e-06	2.59997e-05	0.005028	0.114484	240	240	13	156	144
8.00006e-06	3.59993e-05	0.471151	0.013917	36108	35850	9393	20109	4860
9.0003e-06	2.49995e-05	0.000462	0.001098	20	19	3	3	8
6.00051e-06	2.29999e-05	0.000185	0.000988999	5	5	0	0	3
