1.00005e-05	2.39993e-05	0.000296	0.126181	14	14	0
5.00027e-06	1.69994e-05	0.000145	0.278269	10	10	0
6.99982e-06	3.00007e-05	0.000337	0.590935	19	17	2
6.99982e-06	3.1e-05	0.002103	0.397975	120	120	0
6.00051e-06	2.99998e-05	0.001002	0.468752	67	67	0
5.00027e-06	2.7e-05	0.000130001	0.362033	7	7	0
6.00051e-06	2.7e-05	0.002901	0.44842	255	253	2
5.00027e-06	2.10004e-05	0.000116999	0.624581	6	6	0
4.99934e-06	3.80008e-05	0.000348	0.396567	14	14	0
5.00027e-06	2.00002e-05	0.00018	0.200953	11	11	0
4.00003e-06	2.59997e-05	0.000151	0.398471	9	9	0
4.99934e-06	3.5e-05	0.010975	0.609483	968	960	7
5.00027e-06	3.30005e-05	0.001047	0.590203	73	73	0
8.00006e-06	3.1e-05	0.000275	0.26367	14	14	0
5.99958e-06	3.60003e-05	0.003159	0.575005	188	188	0
8.00006e-06	2.7e-05	0.000381	0.495889	18	18	0
8.00006e-06	3.39998e-05	0.00137	0.586069	76	76	0
6.99982e-06	3.60003e-05	0.000221	0.306107	10	10	0
6.99982e-06	2.40002e-05	0.000126	0.34359	5	5	0
6.99982e-06	2.99998e-05	0.000169001	0.339178	8	8	0
6.99982e-06	2.20006e-05	0.000295	0.548594	17	17	0
8.00006e-06	2.60007e-05	0.000131	0.302353	5	5	0
8.00006e-06	4.70001e-05	0.005028	0.564585	320	274	45
8.00006e-06	2.20006e-05	0.000157	0.221322	10	10	0
9.0003e-06	4.30001e-05	0.001115	0.43203	53	52	1
5.00027e-06	3.29996e-05	0.025055	0.374131	2084	1799	285
8.00006e-06	2.60007e-05	0.000248	0.554452	13	13	0
6.99982e-06	3.5e-05	0.002703	0.544448	193	157	36
8.00006e-06	3.5e-05	0.000944	0.274404	55	54	0
8.00006e-06	3.59993e-05	0.003058	0.571351	181	181	0
6.99982e-06	3.20002e-05	0.000763	0.839176	41	41	0
6.00051e-06	3.60003e-05	0.008352	0.624416	588	586	2
5.00027e-06	6.39996e-05	0.002713	0.57317	197	195	2
7.00075e-06	2.49995e-05	0.000391	0.336235	19	19	0
6.99982e-06	4.90006e-05	0.001346	0.56233	78	68	10
8.00006e-06	3.1e-05	0.002312	0.368154	131	130	0
6.99982e-06	2.50004e-05	0.000303	0.500591	16	16	0
6.99982e-06	2.99998e-05	0.000475001	0.53368	24	24	0
9.0003e-06	3.20002e-05	0.000539	0.333785	25	25	0
6.00051e-06	2.29999e-05	0.000244	0.356466	18	18	0
5.99958e-06	2.29999e-05	0.0004	0.56414	34	34	0
8.00006e-06	3.29996e-05	0.000856	0.24219	69	69	0
8.00006e-06	2.80002e-05	8.09999e-05	0.186162	5	5	0
5.00027e-06	2.50004e-05	0.000317	0.556646	26	26	0
6.99982e-06	2.99998e-05	0.000152	0.33703	7	7	0
5.00027e-06	2.40002e-05	0.000738	0.563455	60	60	0
7.00075e-06	2.29999e-05	0.000215	0.290802	11	11	0
8.00006e-06	4.59999e-05	0.004095	0.577792	218	218	0
5.00027e-06	2.80002e-05	0.002193	0.551805	177	177	0
8.00006e-06	3.20002e-05	0.001812	0.5372	101	101	0
6.99982e-06	3.60003e-05	0.000902001	0.400696	52	48	4
6.99982e-06	2.89995e-05	0.000302	0.420242	15	15	0
6.00051e-06	3.1e-05	0.000281	0.280308	13	13	0
6.99982e-06	2.40002e-05	0.000117	0.069754	4	4	0
4.00003e-06	2.59997e-05	0.001194	0.342639	105	105	0
6.99982e-06	3.30005e-05	0.00037	0.431906	18	18	0
8.00006e-06	3.5e-05	0.005184	0.56738	345	314	31
8.00006e-06	2.59997e-05	0.000278	0.386167	13	13	0
6.99982e-06	4.00003e-05	0.000871	0.479526	48	46	2
8.00006e-06	3.90001e-05	0.006092	0.537144	347	347	0
8.00006e-06	2.50004e-05	0.000262	0.390565	14	14	0
8.00006e-06	4.39994e-05	0.001384	0.37904	92	92	0
5.00027e-06	2.19997e-05	0.000128	0.26247	8	8	0
8.00006e-06	3.90001e-05	0.000340001	0.584313	25	25	0
5.00027e-06	2.80002e-05	0.004526	0.815604	435	416	19
4.00003e-06	1.99992e-05	9.10005e-05	0.470386	6	6	0
5.00027e-06	1.79997e-05	0.000283	0.456456	13	13	0
9.0003e-06	0.003034	0.00319	0.85529	217	213	4
2.7e-05	7.09994e-05	0.001981	0.846048	141	132	9
4.99999e-05	2.00002e-05	0.000542	0.866141	25	25	0
4.99934e-06	2.20006e-05	0.002154	1.34942	105	105	0
5.99958e-06	3.5e-05	0.000116	0.206366	6	6	0
5.99958e-06	2.59997e-05	0.000152	0.276038	9	9	0
5.00027e-06	2.19997e-05	0.000709	0.557378	59	59	0
6.99982e-06	3.29996e-05	0.00165	0.586553	84	84	0
6.99982e-06	3.1e-05	0.000318	0.123935	16	16	0
6.00051e-06	2.7e-05	0.000375	0.541194	21	21	0
6.99982e-06	2.29999e-05	0.000104	0.377446	5	5	0
8.00006e-06	3.29996e-05	0.000948	0.461971	53	53	0
6.99982e-06	2.29999e-05	0.000149	0.163936	8	8	0
