6.00051e-06	2.79993e-05	0.000515001	0.421526	19	18	1
8.00006e-06	3.69996e-05	0.003747	0.307323	164	164	0
7.00075e-06	3.1e-05	0.002747	0.334212	128	128	0
7.00075e-06	2.79993e-05	0.000196001	0.01194	6	6	0
6.99982e-06	3.1e-05	0.01221	0.39998	770	770	0
5.99958e-06	4.30001e-05	0.000148	0.249664	5	5	0
8.00006e-06	3.1e-05	0.000442	0.001805	14	14	0
5.99958e-06	3.20002e-05	0.000323	0.006982	11	11	0
6.00051e-06	3.39998e-05	0.000246	0.122011	8	8	0
8.00006e-06	4.59999e-05	0.041456	0.560748	2895	2894	0
6.00051e-06	3.19993e-05	0.004543	0.544748	120	120	0
6.00051e-06	4.99999e-05	0.000661	0.200537	16	16	0
4.99934e-06	0.000142001	0.010532	0.623362	612	612	0
6.00051e-06	2.09995e-05	0.00111	0.072772	23	23	0
4.99934e-06	3.40007e-05	0.002734	0.605611	112	112	0
6.99982e-06	2.10004e-05	0.000734	0.343579	9	9	0
5.99958e-06	0.000242	0.000434	0.069627	4	4	0
1.09999e-05	2.59997e-05	0.000584	0.039112	7	7	0
5.99958e-06	4.00003e-05	0.000853	0.547077	18	18	0
4.99934e-06	0.002494	0.000356001	0.021898	4	4	0
6.99982e-06	0.000241	0.022137	0.889985	1038	1038	0
4.99934e-06	2.00002e-05	0.00043	0.003218	9	9	0
5.00027e-06	2.40002e-05	0.002225	0.061258	100	100	0
4.99934e-06	4.70001e-05	0.147076	0.670515	9880	9691	189
5.99958e-06	1.90008e-05	0.00051	0.553887	12	12	0
6.99982e-06	8.20002e-05	0.010821	1.24604	384	384	0
7.00075e-06	0.000124999	0.003628	0.180396	96	96	0
6.99982e-06	4.99999e-05	0.006081	0.629344	280	280	0
5.99958e-06	3.20002e-05	0.001433	0.023196	58	58	0
8.00006e-06	0.002296	0.038901	0.549846	2497	2495	1
5.99958e-06	4.49996e-05	0.006789	0.595462	378	378	0
6.99982e-06	3.1e-05	0.000727001	0.105091	23	23	0
6.99982e-06	0.000635	0.004849	0.549061	112	104	8
8.00006e-06	3.60003e-05	0.006439	0.049096	379	379	0
7.00075e-06	2.89995e-05	0.000459	0.004771	19	19	0
7.00075e-06	2.89995e-05	0.000661	0.148786	27	27	0
7.00075e-06	2.89995e-05	0.000747	0.115807	28	28	0
7.00075e-06	2.89995e-05	0.000706	0.030875	23	23	0
6.99982e-06	3.19993e-05	0.001079	0.248896	49	49	0
6.00051e-06	2.99998e-05	0.001657	0.041441	95	95	0
6.00051e-06	2.29999e-05	0.000113	0.002513	4	4	0
6.99982e-06	2.40002e-05	0.00108	0.396084	33	33	0
6.99982e-06	2.7e-05	0.000297001	0.024038	6	6	0
6.00051e-06	3.59993e-05	0.002644	0.395082	132	132	0
8.00006e-06	2.7e-05	0.00034	0.008282	10	10	0
7.00075e-06	4.29992e-05	0.007717	0.865042	382	382	0
6.00051e-06	0.000151	0.007243	0.443947	216	216	0
6.00051e-06	3.29996e-05	0.003879	0.279739	234	234	0
6.99982e-06	3.39998e-05	0.001852	0.176768	77	77	0
6.99982e-06	2.89995e-05	0.000446	0.180804	16	16	0
8.00006e-06	3.60003e-05	0.00043	0.039691	12	12	0
4.99934e-06	2.90005e-05	0.000108	0.000438	3	3	0
6.00051e-06	3.5e-05	0.003156	0.021876	139	139	0
5.99958e-06	2.29999e-05	0.000401	0.013874	17	17	0
6.00051e-06	3.5e-05	0.00769	0.509162	437	436	0
6.99982e-06	3.19993e-05	0.000397	0.039896	12	12	0
7.00075e-06	2.7e-05	0.001274	0.002905	63	63	0
6.00051e-06	3.1e-05	0.015114	0.197459	1075	1074	0
6.99982e-06	2.7e-05	0.000364	0.043078	13	13	0
5.99958e-06	3.90001e-05	0.002778	0.231079	140	140	0
6.99982e-06	2.7e-05	0.000239001	0.013612	7	7	0
8.00006e-06	3.19993e-05	0.000738	0.020454	28	28	0
6.00051e-06	3.29996e-05	0.015741	0.446522	1058	1048	10
8.00006e-06	2.80002e-05	0.000173	0.02324	5	5	0
4.99934e-06	3.1e-05	0.00038	0.212435	14	14	0
8.00006e-06	4.49996e-05	0.009848	0.42169	485	485	0
6.99982e-06	3.1e-05	0.006073	0.28984	320	320	0
5.99958e-06	4.00003e-05	0.000862	0.416934	24	24	0
6.99982e-06	3.00007e-05	0.004557	0.566478	168	168	0
8.00006e-06	7.50003e-05	0.000441	0.051216	5	5	0
6.99982e-06	2.40002e-05	0.000252	0.015247	9	9	0
5.00027e-06	2.50004e-05	0.001281	0.432257	70	70	0
6.99982e-06	3.69996e-05	0.003103	0.432328	166	166	0
6.99982e-06	3.20002e-05	0.000539	0.001811	18	17	0
5.99958e-06	3.00007e-05	0.000957999	0.089347	32	32	0
6.99982e-06	2.29999e-05	0.00012	0.137892	4	4	0
6.99982e-06	4.00003e-05	0.002332	0.035048	98	98	0
5.99958e-06	2.59997e-05	0.000192001	0.016638	7	7	0
