5.00027e-06	2.49995e-05	0.000477	0.001054	8	8	0
6.00051e-06	2.49995e-05	0.001749	0.008509	22	22	0
6.00051e-06	9.39993e-05	0.01497	0.021609	400	352	0
6.99982e-06	2.79993e-05	0.00576	0.121285	150	150	0
5.00027e-06	5.8e-05	0.000427	0.000592	5	5	0
6.00051e-06	2.89995e-05	0.046063	0.013925	1825	1682	0
5.99958e-06	2.29999e-05	0.0004	0.004131	4	4	0
5.99958e-06	2.20006e-05	0.000565999	0.000527999	14	14	0
4.99934e-06	2.20006e-05	0.000666999	0.002343	11	11	0
4.00003e-06	2.20006e-05	0.000548	0.004428	7	7	0
5.99958e-06	3.5e-05	0.0873	0.352336	3433	3432	0
4.99934e-06	2.80002e-05	0.005752	0.098062	117	117	0
6.00051e-06	2.80002e-05	0.000821	0.011778	16	16	0
6.00051e-06	3.60003e-05	0.028622	0.131657	1512	1508	0
5.99958e-06	2.80002e-05	0.001106	0.001662	22	22	0
5.99958e-06	2.60007e-05	0.00662	0.011337	235	234	0
6.00051e-06	2.40002e-05	0.000507999	0.025978	8	8	0
5.99958e-06	2.29999e-05	0.000189001	0.001537	3	3	0
6.00051e-06	2.40002e-05	0.000321	0.005516	6	6	0
5.99958e-06	2.60007e-05	0.001164	0.003019	18	18	0
5.99958e-06	2.29999e-05	0.000114	0.000674	3	3	0
6.99982e-06	3.5e-05	0.03028	0.275973	1067	1067	0
4.99934e-06	2.80002e-05	0.000457	0.001875	8	8	0
6.00051e-06	2.89995e-05	0.002556	0.001337	143	74	0
6.00051e-06	0.000181	0.827233	0.356504	39060	31166	0
5.99958e-06	2.29999e-05	0.000939	0.012161	11	11	0
5.99958e-06	2.90005e-05	0.01385	0.027854	387	387	0
6.99982e-06	3.20002e-05	0.00523	0.010779	127	126	0
6.99982e-06	3.1e-05	0.017091	0.464663	538	538	0
5.99958e-06	3.00007e-05	0.002432	0.002175	57	56	0
6.00051e-06	3.69996e-05	0.087216	0.301935	4257	4251	0
6.99982e-06	3.20002e-05	0.022629	0.123697	1008	1008	0
6.00051e-06	2.19997e-05	0.002581	0.000967	24	24	0
5.99958e-06	2.90005e-05	0.009645	0.065838	222	218	4
5.00027e-06	2.49995e-05	0.010498	0.001634	378	378	0
4.99934e-06	3.1e-05	0.000588	0.000745	18	18	0
5.99958e-06	2.20006e-05	0.001776	0.003875	38	38	0
6.00051e-06	2.7e-05	0.00139	0.002388	29	29	0
5.00027e-06	2.7e-05	0.000887	0.003069	24	24	0
5.99958e-06	2.59997e-05	0.003216	0.003002	64	57	0
6.99982e-06	3.60003e-05	0.003123	0.001745	126	83	0
5.00027e-06	2.90005e-05	0.000157	0.001595	3	3	0
4.99934e-06	2.7e-05	0.002347	0.023383	42	42	0
5.00027e-06	2.29999e-05	0.000312	0.00135	5	5	0
9.0003e-06	2.40002e-05	0.006497	0.017112	150	150	0
6.99982e-06	0.000325	0.00168	0.00601	9	9	0
4.99934e-06	3.20002e-05	0.023425	0.293678	1044	980	0
5.99958e-06	3.60003e-05	0.00855	0.006932	306	240	0
4.99934e-06	2.80002e-05	0.008286	0.003847	382	360	0
5.99958e-06	2.50004e-05	0.003739	0.00297	84	81	0
5.00027e-06	2.7e-05	0.000969999	0.001584	16	16	0
5.99958e-06	2.40002e-05	0.000469	0.000527	11	11	0
5.99958e-06	2.40002e-05	6.79996e-05	0.00039	2	2	0
6.00051e-06	3.59993e-05	0.008082	0.004333	245	214	0
5.99958e-06	2.60007e-05	0.000761	0.001217	16	16	0
6.99982e-06	2.89995e-05	0.024678	0.035195	999	807	0
5.00027e-06	2.99998e-05	0.000919	0.001073	11	11	0
5.99958e-06	3.20002e-05	0.002598	0.001479	62	53	0
9.99961e-06	3.39998e-05	0.04738	0.009929	2422	2421	0
5.99958e-06	2.59997e-05	0.000721	0.001234	12	12	0
5.99958e-06	2.90005e-05	0.006283	0.016307	150	134	0
6.00051e-06	2.49995e-05	0.000365	0.001028	6	6	0
4.99934e-06	2.60007e-05	0.001663	0.001608	31	26	0
5.99958e-06	3.1e-05	0.045615	0.067336	1628	1628	0
6.00051e-06	2.29999e-05	0.000244	0.000995001	4	4	0
4.99934e-06	3.00007e-05	0.001252	0.005208	16	16	0
5.99958e-06	3.20002e-05	0.028561	0.00284	1052	977	0
6.00051e-06	2.7e-05	0.012064	0.005589	319	319	0
5.99958e-06	2.90005e-05	0.001331	0.015431	26	26	0
5.99958e-06	3.30005e-05	0.009319	0.093541	274	274	0
6.00051e-06	2.49995e-05	0.000226	0.012408	4	4	0
5.99958e-06	2.60007e-05	0.000441	0.000635	8	8	0
6.00051e-06	2.7e-05	0.005071	0.001489	101	101	0
5.99958e-06	2.80002e-05	0.007773	0.01287	348	249	0
5.99958e-06	2.60007e-05	0.00051	0.000957	19	16	0
4.00003e-06	2.40002e-05	0.001067	0.000859001	31	31	0
5.99958e-06	1.89999e-05	0.000275	0.003628	3	3	0
5.99958e-06	2.7e-05	0.002935	0.002524	136	100	0
6.00051e-06	2.19997e-05	0.000337	0.000906	6	6	0
