0.73094
0.484451
0.355209
0.592696
0.325383
0.563532
0.555159
0.270527
0.572485
0.559068
0.558966
0.590937
0.568091
0.568744
0.331836
0.344552
0.556619
0.550817
0.55933
0.561848
0.284633
0.584093
0.559298
0.216356
0.305077
0.568199
0.388952
0.567291
0.555819
0.373183
0.34866
0.410038
0.332771
0.554186
0.342733
0.441701
0.241202
0.32681
0.553278
0.391692
0.355703
0.355425
0.424989
0.419151
0.357473
0.219036
0.377488
0.722995
0.628613
0.274539
0.663783
0.5509
0.557628
0.309506
0.409469
0.367951
0.554045
0.359319
0.55789
0.372559
0.441685
0.373559
0.552047
0.552795
0.211819
0.570258
0.398921
0.585937
0.554783
0.327483
0.555731
0.556934
0.554105
0.553678
0.32374
0.377802
0.554491
0.25107
0.30352
0.556065
0.39536
0.553883
0.354729
0.595392
0.55521
0.551347
0.366204
0.425343
0.304355
0.215077
0.366322
0.550365
0.554291
0.350953
0.547269
0.557057
0.400327
0.322722
0.357257
0.422087
0.555827
0.364761
0.288523
0.55361
0.554036
0.589983
0.661983
0.246261
0.415848
0.561417
0.713009
0.215409
0.608873
0.414581
0.22319
0.337399
