8.00006e-06	2.19997e-05	0.004003	0.403958
8.00006e-06	0.000184	0.000387	0.008703
5.00027e-06	2.90005e-05	0.006676	0.560106
9.0003e-06	4.00003e-05	0.004168	0.415719
9.0003e-06	3.29996e-05	0.003778	0.280341
7.99913e-06	3.40007e-05	0.00219	0.176599
8.00006e-06	3.29996e-05	0.000441001	0.18499
6.99982e-06	2.60007e-05	0.000291999	0.039705
6.99982e-06	2.29999e-05	7.29999e-05	0.000453
8.00006e-06	4.80004e-05	0.003011	0.011768
8.00006e-06	2.59997e-05	0.000497	0.013951
8.00006e-06	4.99999e-05	0.007981	0.508856
5.99958e-06	2.80002e-05	0.000362	0.040313
8.00006e-06	3.49991e-05	0.001421	0.003073
9.0003e-06	3.39998e-05	0.015451	0.196621
6.99982e-06	2.89995e-05	0.000312001	0.036959
8.00006e-06	3.20002e-05	0.002759	0.228357
8.99937e-06	3.00007e-05	0.000216	0.011723
8.99937e-06	3.70005e-05	0.000876	0.01409
8.00006e-06	3.69996e-05	0.015154	0.446281
8.00006e-06	3.19993e-05	0.000184	0.021852
7.00075e-06	2.09995e-05	0.000307	0.213332
9.0003e-06	4.80004e-05	0.009395	0.41938
9.99961e-06	3.79998e-05	0.006147	0.279401
9.0003e-06	4.00003e-05	0.000744	0.383903
6.99982e-06	3.29996e-05	0.003979	0.541099
8.00006e-06	2.89995e-05	0.000161001	0.045533
5.99958e-06	2.50004e-05	0.000213	0.01522
9.99961e-06	2.99998e-05	0.001597	0.425844
8.99937e-06	3.60003e-05	0.003781	0.433947
8.99937e-06	2.7e-05	0.000421001	0.001725
8.00006e-06	2.80002e-05	0.000789	0.089761
8.00006e-06	3.29996e-05	0.00016	0.136149
8.99937e-06	2.99998e-05	0.002068	0.03405
6.99982e-06	2.19997e-05	0.00019	0.017642
