1.69994e-05	5.50002e-05	0.002053	0.059975
7.00075e-06	3.79998e-05	0.000725	0.006505
5.99958e-06	2.20006e-05	0.000359	0.020714
6.00051e-06	2.7e-05	0.000901	0.019401
4.99934e-06	2.40002e-05	0.00061	0.004198
8.00006e-06	2.89995e-05	0.039321	0.422096
5.00027e-06	2.59997e-05	0.000382	0.051026
9.0003e-06	2.59997e-05	0.001276	0.074539
6.99982e-06	4.80004e-05	0.048317	0.130066
6.99982e-06	4.70001e-05	0.106726	0.481089
6.00051e-06	3.39998e-05	0.001187	0.034118
5.99958e-06	2.80002e-05	0.001692	0.111024
5.99958e-06	4.99999e-05	29.3224	0.856583
5.99958e-06	5.8e-05	0.263996	0.320878
5.99958e-06	3.30005e-05	0.000876999	0.026482
6.99982e-06	2.7e-05	0.000396	0.007952
7.99913e-06	3.00007e-05	0.044998	0.123633
6.99982e-06	5.29997e-05	0.014332	0.071685
8.00006e-06	4.00003e-05	0.128311	0.090291
1.09999e-05	4.89997e-05	0.041976	0.24196
6.99982e-06	2.7e-05	0.000759001	0.002177
8.00006e-06	4.59999e-05	0.087858	0.1535
8.00006e-06	3.20002e-05	0.000654	0.08159
5.99958e-06	2.80002e-05	0.000425001	0.001501
8.00006e-06	3.20002e-05	0.001008	0.032197
6.00051e-06	4.39994e-05	0.176987	0.349941
8.99937e-06	3.00007e-05	0.001086	0.000833
5.99958e-06	2.90005e-05	0.011124	0.295383
8.00006e-06	4.29992e-05	0.16668	0.295709
1.20001e-05	2.80002e-05	0.002984	0.004123
6.99982e-06	2.7e-05	0.000343001	0.001063
8.99937e-06	3.39998e-05	0.013556	0.008753
5.00027e-06	2.40002e-05	0.000426	0.006432
5.99958e-06	2.80002e-05	0.003933	0.03643
7.00075e-06	2.99998e-05	0.000126	0.001072
8.00006e-06	2.90005e-05	0.031894	0.086148
8.00006e-06	3.30005e-05	0.000525	0.003383
6.99982e-06	2.40002e-05	0.000423	0.000595
6.99982e-06	2.7e-05	0.001396	0.009356
9.99961e-06	3.00007e-05	0.011366	0.02344
9.0003e-06	3.69996e-05	0.005898	0.124624
6.99982e-06	2.89995e-05	0.000264	0.000547
6.99982e-06	4.20008e-05	0.045354	0.013939
6.99982e-06	2.40002e-05	0.0004	0.006139
8.99937e-06	2.20006e-05	0.000595001	0.000537
5.99958e-06	2.50004e-05	0.000759999	0.002901
8.00006e-06	2.99998e-05	0.000647	0.002454
8.00006e-06	4.49996e-05	0.095366	0.33379
8.00006e-06	3.39998e-05	0.005253	0.095803
8.00006e-06	2.7e-05	0.000938	0.012246
6.99982e-06	3.69996e-05	0.032883	0.13487
8.00006e-06	2.80002e-05	0.001146	0.002174
8.00006e-06	2.90005e-05	0.007104	0.010932
8.00006e-06	2.39993e-05	0.000991001	0.038534
6.00051e-06	2.40002e-05	0.0002	0.001558
6.99982e-06	0.000188	0.0005	0.010234
6.99982e-06	3.1e-05	0.001695	0.002891
6.99982e-06	2.40002e-05	9.7e-05	0.000603001
7.00075e-06	3.1e-05	0.030652	0.258159
3.90001e-05	0.000188001	0.003374	0.005671
8.00006e-06	2.80002e-05	0.00279	0.001281
6.00051e-06	0.000442	0.761919	0.341527
7.00075e-06	2.59997e-05	0.000894	0.014691
6.99982e-06	3.60003e-05	0.01371	0.027594
6.99982e-06	2.7e-05	0.004547	0.038564
8.00006e-06	3.90001e-05	0.017312	0.435771
9.0003e-06	2.49995e-05	0.002289	0.002197
5.99958e-06	3.90001e-05	0.085583	0.51685
8.00006e-06	3.60003e-05	0.027853	0.123218
3.90001e-05	2.59997e-05	0.001148	0.00112
7.00075e-06	3.39998e-05	0.009668	0.074491
6.00051e-06	2.79993e-05	0.010079	0.001769
6.00051e-06	2.59997e-05	0.00073	0.000806
6.99982e-06	2.50004e-05	0.001521	0.004708
8.00006e-06	2.7e-05	0.001246	0.002505
8.00006e-06	3.29996e-05	0.001509	0.003555
6.00051e-06	2.59997e-05	0.002988	0.002973
8.00006e-06	3.1e-05	0.003464	0.00178
5.99958e-06	2.29999e-05	0.000119001	0.001591
5.99958e-06	2.40002e-05	0.0026	0.022676
5.99958e-06	2.40002e-05	0.000301	0.001382
6.00051e-06	2.7e-05	0.006005	0.016852
6.99982e-06	2.59997e-05	0.000492	0.00067
1.09999e-05	2.89995e-05	0.063692	0.30067
8.00006e-06	3.99994e-05	0.009285	0.007362
5.99958e-06	2.90005e-05	0.008185	0.003774
7.00075e-06	2.7e-05	0.004115	0.003202
8.00006e-06	2.19997e-05	0.00108	0.001518
8.00006e-06	2.59997e-05	0.000414	0.000548
5.99958e-06	2.90005e-05	0.000421	0.000422
1.69994e-05	4.00003e-05	0.008201	0.004311
5.00027e-06	2.40002e-05	0.000699	0.001357
6.00051e-06	3.39998e-05	0.025011	0.034798
7.00075e-06	3.19993e-05	0.000814	0.001095
8.00006e-06	2.7e-05	0.002377	0.00144
8.99937e-06	3.00007e-05	0.048936	0.009943
6.99982e-06	3.1e-05	0.000624	0.001244
6.99982e-06	3.40007e-05	0.005915	0.015927
6.99982e-06	3.20002e-05	0.000418	0.001038
8.00006e-06	2.7e-05	0.001347	0.001623
8.99937e-06	3.1e-05	0.04035	0.034799
5.99958e-06	3.1e-05	0.000227	0.000956
1.00005e-05	2.19997e-05	0.001305	0.00535
1.20001e-05	2.90005e-05	0.029545	0.002822
6.99982e-06	3.29996e-05	0.011632	0.005757
8.00006e-06	2.49995e-05	0.001561	0.015086
7.00075e-06	3.19993e-05	0.008578	0.093207
6.99982e-06	2.59997e-05	0.000196001	0.015649
6.00051e-06	2.99998e-05	0.000330999	0.000625
6.99982e-06	2.7e-05	0.005568	0.001506
1.30003e-05	2.89995e-05	0.008022	0.013534
6.99982e-06	3.20002e-05	0.000500999	0.000969999
1.20001e-05	2.29999e-05	0.001106	0.000831001
5.99958e-06	2.50004e-05	0.000274	0.004489
8.00006e-06	2.90005e-05	0.003016	0.002645
6.99982e-06	2.50004e-05	0.000329	0.000932001
