1.80006e-05	5.19995e-05	0.000392	0.610243
5.00027e-06	2.59997e-05	0.000293001	0.718642
5.99958e-06	1.79997e-05	0.000104001	0.363717
5.99958e-06	2.60007e-05	0.000356	0.591292
7.00075e-06	2.39993e-05	0.000205	0.311887
6.00051e-06	3.19993e-05	0.013338	0.569316
6.99982e-06	2.59997e-05	0.000217	0.561855
4.99934e-06	2.29999e-05	0.000213	0.276348
9.0003e-06	4.89997e-05	0.020029	0.553944
9.99961e-06	5.10002e-05	0.013493	0.613032
5.99958e-06	2.10004e-05	0.000237999	0.83325
8.00006e-06	3.1e-05	0.000563	0.544535
5.00027e-06	4.19999e-05	0.055064	0.557244
1.09999e-05	8.9e-05	0.039319	0.552524
5.00027e-06	2.00002e-05	0.00019	0.328386
7.00075e-06	3.29996e-05	0.000222	0.262755
5.99958e-06	2.59997e-05	0.004962	0.620629
5.99958e-06	3.40007e-05	0.003324	0.563589
9.99961e-06	6.30002e-05	0.033043	0.738675
6.99982e-06	4.10005e-05	0.004523	0.553944
8.00006e-06	2.79993e-05	0.000297001	0.283447
9.99961e-06	5.20004e-05	0.00838	0.555189
6.00051e-06	2.09995e-05	0.000119	0.585262
8.00006e-06	2.29999e-05	0.000237	0.201947
1.39996e-05	2.80002e-05	0.000398	0.294907
8.99937e-06	4.30001e-05	0.016775	0.558551
8.99937e-06	3.30005e-05	0.000488999	0.380594
8.00006e-06	3.40007e-05	0.001521	0.557867
9.99961e-06	5.19995e-05	0.012325	0.551387
9.0003e-06	2.89995e-05	0.000446	0.200205
8.00006e-06	3.29996e-05	0.000191	0.326851
5.99958e-06	2.29999e-05	0.001398	0.405847
8.99937e-06	2.7e-05	0.000239001	0.324924
1.29994e-05	4.59999e-05	0.000903	0.552346
5.99958e-06	2.29999e-05	9.09995e-05	0.150876
8.00006e-06	3.20002e-05	0.005509	0.533151
5.00027e-06	2.29999e-05	0.000226	0.131588
5.00027e-06	2.00002e-05	0.000172	0.324951
4.99934e-06	4.30001e-05	0.000229	0.587676
8.99937e-06	3.90001e-05	0.002254	0.388074
5.99958e-06	2.7e-05	0.000831001	0.338981
6.00051e-06	1.89999e-05	0.000101	0.337604
9.0003e-06	3.69996e-05	0.00429	0.421424
9.0003e-06	2.49995e-05	0.000149	0.41814
9.99961e-06	3.1e-05	0.000303	0.315512
9.0003e-06	2.89995e-05	0.000250001	0.184903
8.00006e-06	2.59997e-05	0.000202	0.366034
5.99958e-06	3.1e-05	0.014033	0.593646
8.99937e-06	3.1e-05	0.001287	0.545614
5.99958e-06	2.00002e-05	0.000181	0.26321
6.99982e-06	3.39998e-05	0.002547	0.558297
5.99958e-06	2.30009e-05	0.000432	0.506941
5.99958e-06	2.60007e-05	0.000933	0.552868
5.00027e-06	2.39993e-05	0.000185001	0.305574
8.99937e-06	2.60007e-05	0.000114	0.345446
5.99958e-06	1.80006e-05	0.000107	0.333832
2.39993e-05	2.90005e-05	0.000377	0.553147
5.00027e-06	1.99992e-05	7.70008e-05	0.300898
9.0003e-06	4.49996e-05	0.005001	0.553507
5.99958e-06	2.10004e-05	0.000133	0.224092
6.00051e-06	2.29999e-05	0.000618	0.432072
8.00006e-06	3.5e-05	0.024758	0.364645
9.0003e-06	3.30005e-05	0.000267	0.547125
8.99937e-06	4.10005e-05	0.003059	0.539137
6.00051e-06	2.40002e-05	0.000618001	0.251273
8.00006e-06	3.39998e-05	0.002973	0.554129
5.00027e-06	1.89999e-05	0.000453	0.358999
7.99913e-06	4.80004e-05	0.011169	0.549392
5.99958e-06	3.30005e-05	0.002727	0.541821
5.99958e-06	2.50004e-05	0.000228999	0.315901
5.99958e-06	3.00007e-05	0.000774	0.551014
5.99958e-06	2.80002e-05	0.001579	0.367979
9.99961e-06	2.80002e-05	0.000344	0.494871
9.0003e-06	3.1e-05	0.000527999	0.53305
5.00027e-06	1.89999e-05	0.000291	0.339504
8.00006e-06	3.1e-05	0.000380999	0.353102
8.00006e-06	2.89995e-05	0.000698	0.549616
7.99913e-06	3.40007e-05	0.000856	0.240275
4.99934e-06	1.80006e-05	7.00001e-05	0.183714
6.00051e-06	1.89999e-05	0.000309	0.548334
8.00006e-06	2.90005e-05	0.000188	0.336079
9.0003e-06	3.1e-05	0.001168	0.544918
9.0003e-06	3.1e-05	0.000262	0.296757
8.99937e-06	3.40007e-05	0.003495	0.550256
5.99958e-06	2.50004e-05	0.002679	0.551307
8.00006e-06	3.90001e-05	0.00121	0.621829
8.00006e-06	3.20002e-05	0.000967	0.35908
7.99913e-06	2.90005e-05	0.000375	0.466583
6.00051e-06	2.7e-05	0.000215	0.353954
6.99982e-06	2.00002e-05	9.3e-05	0.066418
6.99982e-06	3.60003e-05	0.001559	0.336748
6.99982e-06	1.89999e-05	0.000236	0.431346
5.00027e-06	2.7e-05	0.003605	0.563677
8.00006e-06	2.7e-05	0.000316	0.328955
8.99937e-06	3.40007e-05	0.000947	0.474911
1.30003e-05	4.00003e-05	0.00624	0.535977
7.99913e-06	2.50004e-05	0.000267	0.384861
7.99913e-06	3.5e-05	0.001831	0.326528
8.99937e-06	2.60007e-05	0.000182999	0.238822
8.99937e-06	3.90001e-05	0.000477	0.394282
8.99937e-06	4.70001e-05	0.007317	0.548111
1.10008e-05	2.7e-05	0.000154	0.325943
1.40006e-05	2.89995e-05	0.000267	0.2798
9.0003e-06	4.19999e-05	0.003768	0.552005
6.00051e-06	2.49995e-05	0.001474	0.546046
