6.00051e-06	2.19997e-05	0.000965	0.004954	16	16
5.99958e-06	4.00003e-05	0.027822	0.002849	1052	977
5.99958e-06	4.60008e-05	0.011761	0.005728	319	319
6.00051e-06	2.99998e-05	0.001314	0.014887	26	26
5.99958e-06	2.60007e-05	0.008344	0.169238	274	274
5.00027e-06	2.49995e-05	0.000217	0.013482	4	4
5.99958e-06	3.1e-05	0.000334	0.000615001	8	8
6.00051e-06	2.80002e-05	0.004547	0.001482	101	101
5.00027e-06	2.59997e-05	0.00783	0.01502	348	249
6.00051e-06	2.29999e-05	0.000472	0.000942999	19	16
5.99958e-06	3.00007e-05	0.001152	0.000841	31	31
5.99958e-06	2.50004e-05	0.000231	0.003566	3	3
6.00051e-06	2.89995e-05	0.003149	0.002629	136	100
6.00051e-06	2.59997e-05	0.000309	0.000914	6	6
