1.60001e-05	0.000115001	0.003373	0.834581	60	60
5.99958e-06	2.7e-05	0.000229	0.001801	6	6
5.00027e-06	2.19997e-05	0.000132	0.007094	4	4
5.99958e-06	3.00007e-05	0.00067	0.012746	28	28
5.00027e-06	2.09995e-05	0.000189001	0.0007	8	8
6.99982e-06	0.000204	0.040805	0.44861	2142	2142
6.00051e-06	2.59997e-05	0.000312001	0.090133	10	10
5.00027e-06	2.39993e-05	0.000951	0.014564	24	24
5.99958e-06	3.20002e-05	0.015165	0.020591	2430	1158
6.00051e-06	3.39998e-05	0.145324	0.089178	11428	11364
5.99958e-06	3.1e-05	0.000309001	0.073401	10	10
5.99958e-06	3.20002e-05	0.000852	0.270741	32	32
6.99982e-06	4.70001e-05	0.349411	0.159579	806209	30213
6.00051e-06	5.49993e-05	0.510969	0.196016	62370	50094
5.00027e-06	3.1e-05	0.000492	0.024513	12	12
6.00051e-06	2.59997e-05	0.000236	0.040359	8	8
7.00075e-06	3.79998e-05	0.019311	0.006512	6661	1497
5.99958e-06	3.30005e-05	0.007262	0.019509	418	386
4.00003e-06	3.29996e-05	0.104378	0.027867	7942	7843
6.99982e-06	4.30001e-05	0.030804	0.036294	2761	2472
6.00051e-06	2.89995e-05	0.000266001	0.001392	8	8
5.99958e-06	3.60003e-05	0.197577	0.034499	18012	17937
5.99958e-06	2.20006e-05	0.000391999	0.030346	8	8
5.00027e-06	2.59997e-05	0.000147	0.008451	4	4
5.99958e-06	2.90005e-05	0.000218	0.036268	8	8
4.99934e-06	4.20008e-05	0.418808	0.554043	32832	32832
4.99934e-06	2.40002e-05	0.000639	0.000725	11	11
5.99958e-06	2.80002e-05	0.00494	0.149269	240	240
6.99982e-06	3.5e-05	0.413452	0.014187	36108	35850
4.99934e-06	2.20006e-05	0.000496	0.00115	20	19
6.00051e-06	2.29999e-05	0.000205	0.001022	5	5
6.00051e-06	2.40002e-05	0.006147	0.002621	840	367
5.99958e-06	2.20006e-05	0.000190999	0.002723	6	6
4.99934e-06	2.40002e-05	0.002322	0.004301	120	108
5.00027e-06	2.80002e-05	7.19996e-05	0.013085	1	1
6.00051e-06	2.80002e-05	0.031849	0.010778	3440	2754
6.00051e-06	2.7e-05	0.000303	0.000868	14	14
5.00027e-06	2.50004e-05	0.0002	0.00063	7	7
5.00027e-06	2.29999e-05	0.000711001	0.001374	26	20
5.00027e-06	2.49995e-05	0.007312	0.007792	528	480
5.99958e-06	2.50004e-05	0.005725	0.050952	320	320
4.99934e-06	2.00002e-05	0.000126	0.000453	4	4
4.99934e-06	3.1e-05	0.021201	0.004339	3889	1732
6.00051e-06	2.59997e-05	0.000115	0.000589	3	3
9.99961e-06	2.10004e-05	0.000434999	0.000499	14	14
5.00027e-06	2.50004e-05	0.000287999	0.001082	10	10
5.99958e-06	3.00007e-05	0.000227	0.00218	6	6
6.00051e-06	4.09996e-05	0.126898	0.029228	10900	10864
5.99958e-06	2.50004e-05	0.002649	0.026486	108	108
5.99958e-06	3.00007e-05	0.000223	0.030867	8	8
6.00051e-06	3.19993e-05	0.032227	0.042766	2736	2736
4.99934e-06	2.7e-05	0.000572001	0.000999001	24	22
6.00051e-06	2.40002e-05	0.005544	0.00553	337	325
4.99934e-06	2.40002e-05	0.000136	0.023242	4	4
5.99958e-06	2.19997e-05	5.20004e-05	0.000945	2	2
4.99934e-06	3.00007e-05	0.000123	0.0052	4	4
5.00027e-06	2.19997e-05	0.000644	0.002094	22	22
6.00051e-06	2.59997e-05	9.40003e-05	0.000948001	2	2
4.99934e-06	2.80002e-05	0.019628	0.053355	1308	1308
6.00051e-06	2.59997e-05	0.000205	0.001683	7	7
6.00051e-06	2.99998e-05	0.001849	0.001221	244	93
4.99934e-06	3.5e-05	0.233406	0.10605	81024	20158
5.99958e-06	2.99998e-05	0.000394001	0.004043	10	10
6.00051e-06	3.59993e-05	0.007285	0.00378	414	408
5.00027e-06	2.80002e-05	0.002111	0.007662	109	108
6.00051e-06	3.39998e-05	0.02178	0.153939	1736	1631
5.99958e-06	2.80002e-05	0.001327	0.002152	56	54
5.99958e-06	4.10005e-05	0.151501	0.052477	15745	13998
6.00051e-06	3.5e-05	0.040661	0.027755	3640	3640
5.00027e-06	2.29999e-05	0.000434	0.000628	18	18
5.99958e-06	2.7e-05	0.005971	0.005283	384	269
5.00027e-06	2.59997e-05	0.006413	0.001691	372	372
5.99958e-06	2.10004e-05	0.00039	0.001816	16	15
4.99934e-06	2.30009e-05	0.001176	0.002723	53	52
5.99958e-06	2.29999e-05	0.000854	0.004049	40	34
5.99958e-06	2.59997e-05	0.000634001	0.002533	24	24
6.00051e-06	2.40002e-05	0.001356	0.002811	93	51
6.00051e-06	2.99998e-05	0.001953	0.001668	181	86
6.00051e-06	2.59997e-05	7.10003e-05	0.001098	2	2
5.00027e-06	2.19997e-05	0.001607	0.007203	60	59
4.99934e-06	2.50004e-05	0.000132	0.002303	4	4
6.99982e-06	2.90005e-05	0.004497	0.003618	220	220
6.00051e-06	0.000182999	0.000704001	0.000871	8	8
6.00051e-06	3.29996e-05	0.022344	0.107032	1848	1840
5.99958e-06	3.60003e-05	0.00628	0.008518	480	347
5.00027e-06	2.59997e-05	0.006642	0.002072	516	433
5.00027e-06	2.59997e-05	0.001752	0.002893	101	80
5.00027e-06	2.29999e-05	0.000457	0.001159	16	15
5.00027e-06	0.000129	0.000339	0.002392	10	10
5.00027e-06	2.7e-05	3.70005e-05	0.00258	1	1
6.00051e-06	3.59993e-05	0.005371	0.005348	333	265
5.99958e-06	2.20006e-05	0.00037	0.003407	15	15
6.00051e-06	2.80002e-05	0.009264	0.002696	1254	533
5.99958e-06	2.19997e-05	0.000426	0.001002	10	10
5.99958e-06	3.30005e-05	0.001292	0.001502	61	49
4.99934e-06	3.80008e-05	0.030332	0.009135	2437	2424
5.99958e-06	2.10004e-05	0.000333999	0.000672	12	12
5.00027e-06	2.59997e-05	0.002912	0.001513	172	116
5.00027e-06	2.09995e-05	0.00018	0.000948	5	5
5.99958e-06	2.29999e-05	0.000689	0.003614	34	27
5.00027e-06	3.20002e-05	0.022002	0.002886	1722	1645
5.00027e-06	2.20006e-05	8.99993e-05	0.000881	3	3
5.99958e-06	2.19997e-05	0.000406001	0.000691	14	12
5.99958e-06	2.99998e-05	0.015649	0.002709	1766	1115
5.99958e-06	5.90002e-05	0.01626	0.004574	318	318
5.00027e-06	2.50004e-05	0.000913	0.008864	37	36
6.00051e-06	3.29996e-05	0.009691	0.016478	648	648
5.00027e-06	2.09995e-05	8.49999e-05	0.027202	2	2
5.99958e-06	2.90005e-05	0.000134	0.000596	6	6
5.00027e-06	2.40002e-05	0.002072	0.000891999	108	84
6.00051e-06	2.49995e-05	0.003823	0.001354	528	207
6.00051e-06	2.19997e-05	0.000363	0.000886	18	15
6.00051e-06	3.19993e-05	0.000714	0.000824	30	30
5.00027e-06	2.00002e-05	6.89998e-05	0.005065	2	2
